listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities,base_urls
https://www.airbnb.com/rooms/1129400774326716400?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486060_P3sD5rZX0krA60-s&previous_page_section_name=1000&federated_search_id=2f2f5244-e838-4de0-af38-a256090d5a7b,Sylhet,Rental unit in Sylhet · ★New · 3 bedrooms · 3 beds · 3 baths,,,,https://www.airbnb.com/users/show/514057307,Response rate: 100%,"ٱلسَّلَامُ عَلَيْكُمْ وَرَحْمَةُ ٱللَّٰهِ وَبَرَكَاتُهُ 

 sadik tower 
noyashorok

* （ ） ，，， ，， ，，，， ，， ，
￥￥

AC

Geyser hot water




  

#YourHomeAway #yourhomeaway #sylhet",,,,,,,"https://maps.google.com/maps?ll=24.895726,91.872706&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1129400774326716400
https://www.airbnb.com/rooms/878895109031927667?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486060_P3W80fgeSAhesYCx&previous_page_section_name=1000&federated_search_id=2f2f5244-e838-4de0-af38-a256090d5a7b,Sylhet,Rental unit in Sylhet · ★4.0 · 6 bedrooms · 4.5 baths,,5 reviews,https://www.airbnb.com/rooms/878895109031927667/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486060_P3W80fgeSAhesYCx&previous_page_section_name=1000&federated_search_id=2f2f5244-e838-4de0-af38-a256090d5a7b,https://www.airbnb.com/users/show/207212419,Response rate: 57%,"Forget your worries in this spacious and serene space.

At Choudhury Duplex we offer modern accommodation to guests nationwide and overseas.

We are located centrally but in a quiet peaceful area and close to the famous shopping area of Zindabazar and affluent area of Uposhor.

Ancillary service of a High X 7 seater vehicle with a driver can be provided with secure garage parking on site.",3.6,4.0,3.8,4.0,4.0,4.2,"https://maps.google.com/maps?ll=24.90333,91.90632&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/878895109031927667
https://www.airbnb.com/rooms/868313558857269584?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486060_P3HuAm-EBkVpYMSJ&previous_page_section_name=1000&federated_search_id=2f2f5244-e838-4de0-af38-a256090d5a7b,Sylhet,Guesthouse in Nishen · 3 bedrooms · 2.5 baths,,,,https://www.airbnb.com/users/show/232789044,,,,,,,,,"https://maps.google.com/maps?ll=24.8154,92.0236&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Mountain view', 'Valley view', 'Park view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Free washer – In building', 'Essentials', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'TV', 'Air conditioning', 'Ceiling fan', 'Portable fans', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Gas stove', 'Hot water kettle', 'Blender', 'Rice maker', 'Dining table', 'Coffee', 'Private entrance', 'Private patio or balcony', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Free street parking', 'Single level home', 'Pets allowed', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Host greets you', 'Unavailable: Dryer\nDryer', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/868313558857269584
https://www.airbnb.com/rooms/974033559558239104?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486060_P3uK7xViClZk_jP3&previous_page_section_name=1000&federated_search_id=2f2f5244-e838-4de0-af38-a256090d5a7b,Sylhet,Home in Sylhet · 4 bedrooms · 4 beds · 3 baths,,,,https://www.airbnb.com/users/show/535697477,Responds within a few days or more,"Welcome to 53A MA Residence, a spacious and inviting 4-bedroom house nestled in the heart of Sylhet, Bangladesh. This clean and centrally located home is the perfect place for your family to make lasting memories.

Whether you're visiting Sylhet for business or leisure, 53A MA Residence is your home away from home. Book your stay with us and experience the comfort and convenience of this beautiful property in the heart of Bangladesh. We look forward to welcoming you!",,,,,,,"https://maps.google.com/maps?ll=24.9077,91.8559&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Wifi', 'Dedicated workspace', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/974033559558239104
https://www.airbnb.com/rooms/1008133723037750735?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486060_P3c100rejOH7Z_yF&previous_page_section_name=1000&federated_search_id=2f2f5244-e838-4de0-af38-a256090d5a7b,Sylhet,Rental unit in Sylhet · 3 bedrooms · 3 baths,,,,https://www.airbnb.com/users/show/274888232,Response rate: 100%,"Discover your new home in this newly renovated 3-bedroom, 3-bathroom apartment situated on the second floor of a charming three-story building. This spacious apartment offers a generous living room, a beautiful balcony to enjoy the fresh air, a separate dining area for your convenience, and a well-appointed kitchen with ample cabinet space. Make this wonderful space your own and enjoy comfortable living.  Bring the whole family to this great place with lots of room for fun.",,,,,,,"https://maps.google.com/maps?ll=24.886,91.8859&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Air conditioning', 'Exterior security cameras on property', 'Kitchen', 'Free parking on premises', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1008133723037750735
https://www.airbnb.com/rooms/1023141116224036443?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486060_P3t-eUKFNoQrqlke&previous_page_section_name=1000&federated_search_id=2f2f5244-e838-4de0-af38-a256090d5a7b,Sylhet,Rental unit in সিলেট জেলা · 2 bedrooms · 2 baths,,,,https://www.airbnb.com/users/show/332544163,Response rate: 100%,"Offering DOUBLE BED two rooms property with attached bath and kitchen, drawing, dining. Assuring of a noise free quiet environment. Best place for family travelers, honeymoon couple, Sick patients who need a noise-free environment during treatment and travelers who likes to live like his own home during traveling.",,,,,,,"https://maps.google.com/maps?ll=24.9542,91.8609&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1023141116224036443
https://www.airbnb.com/rooms/51670606?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486060_P3o8KFM_sV0YwahW&previous_page_section_name=1000&federated_search_id=2f2f5244-e838-4de0-af38-a256090d5a7b,Sylhet,Condo in Sylhet · 3 bedrooms · 3 baths,,1 review,https://www.airbnb.com/rooms/51670606/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486060_P3o8KFM_sV0YwahW&previous_page_section_name=1000&federated_search_id=2f2f5244-e838-4de0-af38-a256090d5a7b,https://www.airbnb.com/users/show/418619706,,Forget your worries in this spacious and serene space. With all the many of things a city life has to offer,,,,,,,"https://maps.google.com/maps?ll=24.88884,91.88527&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Air conditioning', 'Smoke alarm', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Host greets you', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/51670606
https://www.airbnb.com/rooms/1087963471504143129?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486062_P3GoCKyoV-tokdfL&previous_page_section_name=1000&federated_search_id=59b65bef-fa36-4f0d-b136-525a47f33b86,Sylhet,Rental unit in Sylhet Sadar Upazila · 3 bedrooms · 2 baths,,,,https://www.airbnb.com/users/show/227860510,Response rate: 100%,"Relax with the whole family at this peaceful place to stay. 

Very good location to all amenities. 10 min drive to the Sylhet  Airport. School and shop are walking distance.",,,,,,,"https://maps.google.com/maps?ll=24.8951,91.8688&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Kitchen', 'Free parking on premises', 'Self check-in', 'Building staff', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1087963471504143129
https://www.airbnb.com/rooms/37000408?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486062_P3beaCUQ5lsJ9Jui&previous_page_section_name=1000&federated_search_id=59b65bef-fa36-4f0d-b136-525a47f33b86,Sylhet,Rental unit in Sylhet Sadar Upazila · ★4.67 · 3 bedrooms · 3 beds · 2 baths,,3 reviews,https://www.airbnb.com/rooms/37000408/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486062_P3beaCUQ5lsJ9Jui&previous_page_section_name=1000&federated_search_id=59b65bef-fa36-4f0d-b136-525a47f33b86,https://www.airbnb.com/users/show/141149341,Response rate: 20%,,5.0,3.3,5.0,5.0,3.3,4.3,"https://maps.google.com/maps?ll=24.9555,91.8549&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hot water', 'Free washer', 'Essentials', 'Hangers', 'Mosquito net', 'Clothing storage: closet', 'Air conditioning', 'Ceiling fan', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Stove', 'Private entrance', 'Patio or balcony', 'Backyard', 'Outdoor furniture', 'BBQ grill', 'Free parking on premises', 'Free street parking', 'Pool', 'Luggage dropoff allowed', 'Long term stays allowed', 'Unavailable: TV\nTV', 'Unavailable: Dryer\nDryer', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/37000408
https://www.airbnb.com/rooms/975418827566861168?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486062_P38FWwKi02HldiRW&previous_page_section_name=1000&federated_search_id=59b65bef-fa36-4f0d-b136-525a47f33b86,Sylhet,Home in Ghaterchoti · 2 bedrooms · 2 beds · 2 baths,,,,https://www.airbnb.com/users/show/141149341,Response rate: 20%,"Newly built cottage.

Luxurious room with feature and fittings.

Suitable for couple with single child for each room.

It is within a gated area and away from the main road for peace and quiet.

Access to natural pool

We are 30 minutes from Sylhet Airport
30 minutes from Sylhet Railway Station
30 -35 minutes from MC College Tilaghor
60 minutes from Jaflong

On call caretaker for any special request such as transport, food, other amenities. ( additional charge)",,,,,,,"https://maps.google.com/maps?ll=24.931992,91.980894&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'First aid kit', 'Wifi', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/975418827566861168
https://www.airbnb.com/rooms/988871433322254553?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486062_P3TBgy1aqSP1SObF&previous_page_section_name=1000&federated_search_id=59b65bef-fa36-4f0d-b136-525a47f33b86,Sylhet,Hotel in Sylhet · 50 bedrooms · 1 bed · 1 bath,,,,https://www.airbnb.com/users/show/221285550,Response rate: 100%,"You won’t want to leave this charming, one-of-a-kind place.",,,,,,,"https://maps.google.com/maps?ll=24.895708,91.867922&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Exercise equipment', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Paid parking on premises', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/988871433322254553
https://www.airbnb.com/rooms/675062423579394777?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1451911663&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486062_P3mQ13EycP-RFCcK&previous_page_section_name=1000&federated_search_id=59b65bef-fa36-4f0d-b136-525a47f33b86,Sylhet,Home in Sylhet · 2 bedrooms · 2 beds · 1.5 baths,,,,https://www.airbnb.com/users/show/176914002,Response rate: 100%,"The house is old fashioned,  not far from the city centre.  surrounded by nature",,,,,,,"https://maps.google.com/maps?ll=24.89761,91.89657&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Exterior security cameras on property', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/675062423579394777
https://www.airbnb.com/rooms/560605249325105955?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486063_P3vncXV-yvhjK1T8&previous_page_section_name=1000&federated_search_id=59b65bef-fa36-4f0d-b136-525a47f33b86,Sylhet,Villa in Sylhet · 3 bedrooms · 4 beds · 3 baths,,,,https://www.airbnb.com/users/show/254332374,Responds within a few days or more,,,,,,,,"https://maps.google.com/maps?ll=24.8927,91.86565&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Exercise equipment', 'Pool table', 'Air conditioning', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/560605249325105955
